Author-Tokens,Average-Rating,Num-Ratings,Cluster
"['p', 'leach']",7.6,5,0
"['p', 'lefcourt']",7.25,4,0
"['p', 'lerangis']",8.166666666666666,6,0
"['p', 'levi']",8.368421052631579,19,0
"['p', 'lively']",8.25,8,0
"['p', 'lowrie']",7.666666666666667,6,0
"['p', 'lynch']",7.2727272727272725,22,0
"['p', 'maas']",7.857142857142857,21,0
"['p', 'macdonald']",7.5,10,0
"['p', 'maclachlan']",7.545454545454546,11,0
"['p', 'maier']",8.428571428571429,7,0
"['p', 'margolin']",7.323529411764706,102,0
"['p', 'matthiessen']",7.470588235294118,17,0
"['p', 'mayle']",7.665,200,0
"['p', 'mccabe']",7.529411764705882,17,0
"['p', 'mccarthy']",7.571428571428571,7,0
"['p', 'mccartney']",9.75,4,0
"['p', 'mccormick']",7.8,15,0
"['p', 'mcdonnell']",8.75,8,0
"['p', 'mcgrath']",8.090909090909092,22,0
"['p', 'mcgraw']",8.11111111111111,27,0
"['p', 'mckissack']",6.5,4,0
"['p', 'mcmanus']",9.0,5,0
"['p', 'mcwilliams']",9.0,14,0
"['p', 'menzel']",9.0,4,0
"['p', 'monette']",7.571428571428571,7,0
"['p', 'moore']",5.0,4,0
"['p', 'morsi']",7.483870967741935,31,0
"['p', 'moyes']",8.5,4,0
"['p', 'murray']",8.571428571428571,7,0
"['p', 'neruda']",8.782608695652174,23,0
"['p', 'obrian']",8.078947368421053,38,0
"['p', 'orenstein']",7.2,5,0
"['p', 'orullian']",6.428571428571429,7,0
"['p', 'oshaughnessy']",7.5245098039215685,204,0
"['p', 'oshea']",8.166666666666666,6,0
"['p', 'parish']",8.533333333333333,15,0
"['p', 'payne']",7.4,5,0
"['p', 'pilgrim']",9.25,4,0
"['p', 'popescu']",7.0,20,0
"['p', 'potter']",7.125,8,0
"['p', 'pr']",7.5,4,0
"['p', 'pritchett']",6.8,5,0
"['p', 'publishers']",9.125,8,0
"['p', 'pullman']",8.410672853828306,431,1
"['p', 'rathmann']",8.4,5,0
"['p', 'reage']",7.5625,32,0
"['p', 'redmond']",7.444444444444445,9,0
"['p', 'reiser']",7.839080459770115,87,0
"['p', 'reps']",8.25,4,0
"['p', 'ribon']",7.923076923076923,39,0
"['p', 'rice']",8.066666666666666,15,0
"['p', 'richman']",7.25,4,0
"['p', 'rickman']",5.75,4,0
"['p', 'robinson']",7.63768115942029,69,0
"['p', 'rosa']",7.0,6,0
"['p', 'rosemoor']",7.5,4,0
"['p', 'roth']",7.602739726027397,73,0
"['p', 'russell']",7.6,5,0
"['p', 'sargent']",8.5,4,0
"['p', 'schultz']",8.2,5,0
"['p', 'sharp']",6.0,4,0
"['p', 'shelby']",7.25,4,0
"['p', 'shreve']",6.75,4,0
"['p', 'simons']",7.527777777777778,36,0
"['p', 'simpson']",8.5,4,0
"['p', 'singer']",9.23076923076923,13,0
"['p', 'smith']",8.571428571428571,7,0
"['p', 'springer']",6.5,4,0
"['p', 'stephenson']",7.703703703703703,27,0
"['p', 'straub']",6.892857142857143,112,0
"['p', 'suskind']",8.176470588235293,119,0
"['p', 'sykes']",5.666666666666667,9,0
"['p', 'symmes']",7.0,5,0
"['p', 'telesco']",7.3076923076923075,13,0
"['p', 'theroux']",7.369047619047619,84,0
"['p', 'tremayne']",8.0,4,0
"['p', 'vincent']",8.696428571428571,56,0
"['p', 'volsky']",8.375,8,0
"['p', 'wallace']",8.6,5,0
"['p', 'warren']",8.0625,16,0
"['p', 'watson']",7.5,4,0
"['p', 'watts']",8.25,4,0
"['p', 'white']",7.424242424242424,33,0
"['p', 'williamson']",8.75,4,0
"['p', 'wilson']",6.5,4,0
"['p', 'wrede']",7.75,4,0
"['p', 'wright']",6.5,8,0
"['p', 'yancey']",8.117647058823529,17,0
"['p', 'yogananda']",7.8,10,0
"['p', 'young']",8.0,12,0
"['p', 'zindel']",7.25,20,0
"['pa', 'mckillip']",7.878787878787879,33,0
"['pa', 'whitney']",7.214285714285714,14,0
"['pafc', 'laclos']",8.5,4,0
"['pb', 'ellis']",7.0,5,0
"['pb', 'presley']",7.0,5,0
"['pb', 'thompson']",7.5,12,0
"['pc', 'asbjornsen']",8.0,4,0
"['pc', 'cast']",8.75,4,0
"['pc', 'mcgraw']",7.389830508474576,59,0
"['pc', 'russell']",8.75,4,0
"['pc', 'wrede']",7.9375,64,0
"['pd', 'barres']",4.0,5,0
"['pd', 'cornwell']",7.569713758079409,1083,1
"['pd', 'eastman']",9.291666666666666,24,0
"['pd', 'james']",7.6369426751592355,157,0
"['pd', 'kramer']",6.3,10,0
"['pd', 'morehead']",8.0,4,0
"['pd', 'tieger']",6.833333333333333,6,0
"['pe', 'apkarianrussell']",10.0,10,0
"['pf', 'hamilton']",8.25,4,0
"['pf', 'mcmanus']",7.88,25,0
"['pg', 'wodehouse']",8.45,20,0
"['ph', 'brown']",7.5,4,0
['pickles'],8.5,4,0
"['pj', 'dadamo']",6.4,10,0
"['pj', 'farmer']",6.4,10,0
"['pj', 'heck']",7.25,8,0
"['pj', 'kaplan']",6.6,5,0
"['pj', 'mcauley']",7.0,4,0
"['pj', 'mcmanus']",7.75,8,0
"['pj', 'orourke']",7.25,60,0
"['pj', 'parrish']",7.733333333333333,15,0
"['pj', 'sartre']",6.0,4,0
"['pj', 'stokes']",7.166666666666667,6,0
"['pj', 'tracy']",8.16,25,0
"['pk', 'dick']",8.083333333333334,120,0
"['pk', 'howard']",6.75,8,0
"['pl', 'bernstein']",6.2,5,0
"['pl', 'travers']",7.4,5,0
"['pl', 'whitney']",7.0,6,0
['plato'],8.533333333333333,15,0
"['pm', 'cohen']",7.571428571428571,7,0
"['pm', 'killip']",8.75,4,0
"['pm', 'margolin']",7.58,50,0
"['pm', 'ryan']",7.733333333333333,15,0
"['pm', 'sammon']",6.5,4,0
"['pm', 'smith']",7.2,5,0
"['pn', 'hayden']",7.4,5,0
"['po', 'enquist']",7.0,5,0
"['pp', 'read']",8.380952380952381,21,0
"['pr', 'giff']",9.166666666666666,6,0
"['pr', 'mcmanus']",8.666666666666666,9,0
"['pr', 'naylor']",7.828571428571428,35,0
"['pr', 'satran']",6.833333333333333,6,0
['pratchett'],7.833333333333333,6,0
"['ps', 'beagle']",8.736842105263158,19,0
"['ps', 'buck']",8.275862068965518,29,0
"['ps', 'duncan']",7.5,4,0
"['pt', 'deutermann']",6.8,5,0
"['pt', 'oconner']",9.0,4,0
"['py', 'huff']",5.857142857142857,7,0
"['pz', 'brite']",7.38,50,0
"['pz', 'mann']",7.25,4,0
"['q', 'noor']",7.416666666666667,12,0
"['q', 'tarantino']",7.0,4,0
"['q', 'xiaolong']",8.166666666666666,6,0
['quino'],9.5,4,0
"['r', 'aaron']",7.2,5,0
"['r', 'adams']",8.253086419753087,162,0
"['r', 'alexander']",8.0,4,0
"['r', 'altea']",7.142857142857143,7,0
"['r', 'anaya']",7.913043478260869,23,0
"['r', 'andrews']",7.25,4,0
"['r', 'anne']",7.0,35,0
"['r', 'anscombe']",6.285714285714286,7,0
"['r', 'archbold']",7.75,4,0
"['r', 'arenas']",7.5,6,0
"['r', 'arvin']",8.0,4,0
"['r', 'asprin']",7.811594202898551,69,0
"['r', 'atwater']",7.866666666666666,15,0
"['r', 'bach']",8.10204081632653,245,0
"['r', 'bachman']",7.28125,64,0
"['r', 'baker']",8.375,8,0
"['r', 'banks']",7.8108108108108105,37,0
"['r', 'barba']",8.0,4,0
"['r', 'barker']",5.75,4,0
"['r', 'becnel']",8.25,4,0
"['r', 'behn']",9.0,6,0
"['r', 'bennett']",7.0,4,0
"['r', 'blackston']",7.6,10,0
"['r', 'bloch']",8.5,4,0
"['r', 'bly']",6.0,8,0
"['r', 'bolano']",7.75,4,0
"['r', 'bolt']",7.0,4,0
"['r', 'bowen']",7.818181818181818,11,0
"['r', 'boyll']",5.0,4,0
"['r', 'bradbury']",8.333333333333334,363,1
"['r', 'bradley']",5.6,5,0
"['r', 'bragg']",8.294117647058824,51,0
"['r', 'branson']",8.5,4,0
"['r', 'braun']",4.8,5,0
"['r', 'brautigan']",7.75,4,0
"['r', 'bright']",9.0,4,0
"['r', 'brightfield']",5.0,4,0
"['r', 'brinkman']",6.833333333333333,6,0
"['r', 'brown']",6.75,12,0
"['r', 'buckland']",8.1,10,0
"['r', 'buda']",7.0,4,0
"['r', 'burcell']",7.166666666666667,6,0
"['r', 'byrne']",9.0,5,0
"['r', 'caine']",7.5,4,0
"['r', 'calasso']",6.5,4,0
"['r', 'campbell']",5.833333333333333,12,0
"['r', 'caras']",8.125,8,0
"['r', 'carlson']",7.328671328671328,143,0
"['r', 'carr']",7.1923076923076925,26,0
"['r', 'carson']",8.777777777777779,18,0
"['r', 'carver']",8.129032258064516,31,0
"['r', 'chandler']",8.055555555555555,36,0
"['r', 'ciresi']",7.03030303030303,33,0
"['r', 'clark']",7.75,16,0
"['r', 'cohn']",7.538461538461538,13,0
"['r', 'conklin']",8.166666666666666,6,0
"['r', 'connors']",7.2,5,0
"['r', 'cook']",7.261217948717949,624,1
"['r', 'cormier']",7.368421052631579,38,0
"['r', 'cowley']",7.5,4,0
"['r', 'crais']",7.9326923076923075,104,0
"['r', 'crowther']",9.25,4,0
"['r', 'cusk']",7.25,4,0
"['r', 'dahl']",8.405714285714286,350,1
"['r', 'daley']",6.611111111111111,18,0
"['r', 'dallek']",8.2,5,0
"['r', 'davies']",8.133333333333333,60,0
"['r', 'dawkins']",8.357142857142858,14,0
"['r', 'devereaux']",6.333333333333333,9,0
"['r', 'digest']",7.6,15,0
"['r', 'dirge']",9.5,4,0
"['r', 'dobkin']",9.0,4,0
"['r', 'doherty']",6.7,10,0
"['r', 'dorrestein']",7.666666666666667,24,0
"['r', 'doyle']",7.4375,48,0
"['r', 'dreyfuss']",6.666666666666667,6,0
"['r', 'ebert']",7.2,5,0
"['r', 'edghill']",6.0,5,0
"['r', 'eisenberg']",7.666666666666667,6,0
"['r', 'eisler']",8.6,5,0
"['r', 'ellis']",8.25,12,0
"['r', 'ellison']",8.21951219512195,41,0
"['r', 'erdoes']",7.928571428571429,14,0
"['r', 'estes']",7.6,5,0
"['r', 'everett']",6.636363636363637,11,0
"['r', 'eyre']",7.0,5,0
"['r', 'fagles']",8.454545454545455,11,0
"['r', 'famighetti']",5.8,5,0
"['r', 'feist']",8.24,50,0
"['r', 'ferber']",8.833333333333334,6,0
"['r', 'fisher']",7.375,24,0
"['r', 'fitzgerald']",7.8,5,0
"['r', 'fonseca']",7.6,5,0
"['r', 'ford']",7.045454545454546,22,0
"['r', 'fouts']",9.0,5,0
"['r', 'frost']",8.818181818181818,22,0
"['r', 'fulghum']",7.863453815261044,249,0
"['r', 'gary']",8.333333333333334,6,0
"['r', 'gernhardt']",8.5,4,0
"['r', 'gibson']",7.472727272727273,55,0
"['r', 'girardi']",7.714285714285714,7,0
"['r', 'godfrey']",6.6,5,0
"['r', 'gordon']",6.333333333333333,9,0
"['r', 'grant']",6.5,6,0
"['r', 'graves']",8.434782608695652,23,0
"['r', 'graysmith']",7.6,5,0
"['r', 'gutteridge']",7.75,4,0
"['r', 'hall']",7.222222222222222,18,0
"['r', 'hansen']",7.814814814814815,27,0
"['r', 'harris']",7.397590361445783,83,0
"['r', 'heinlein']",7.641025641025641,39,0
"['r', 'helfer']",9.0,10,0
"['r', 'hellenga']",7.386363636363637,44,0
"['r', 'henke']",9.4,5,0
"['r', 'herman']",9.25,4,0
"['r', 'herron']",7.3076923076923075,13,0
"['r', 'highfield']",8.75,4,0
"['r', 'hill']",7.8,35,0
"['r', 'hoban']",8.8,5,0
"['r', 'hobb']",8.035714285714286,56,0
"['r', 'holmes']",8.25,4,0
"['r', 'hough']",6.5,4,0
"['r', 'housden']",7.25,4,0
"['r', 'hughes']",7.0,12,0
"['r', 'ingalls']",7.6,5,0
"['r', 'inman']",7.166666666666667,6,0
"['r', 'jaffe']",7.142857142857143,7,0
"['r', 'jordan']",7.9609375,256,0
"['r', 'kean']",7.571428571428571,7,0
"['r', 'keppel']",7.5,4,0
"['r', 'kick']",7.533333333333333,15,0
"['r', 'king']",7.774193548387097,31,0
"['r', 'kipling']",7.722222222222222,36,0
"['r', 'kirkman']",9.75,12,0
"['r', 'klein']",8.75,4,0
"['r', 'knaak']",7.142857142857143,7,0
"['r', 'kovic']",7.8,5,0
"['r', 'lanham']",6.636363636363637,11,0
"['r', 'laymon']",7.833333333333333,78,0
"['r', 'lederer']",8.181818181818182,11,0
"['r', 'lee']",8.5,4,0
"['r', 'levine']",8.5,4,0
"['r', 'lickiss']",7.2727272727272725,11,0
"['r', 'lieberman']",7.25,4,0
"['r', 'limbaugh']",6.076923076923077,13,0
"['r', 'littell']",7.4,5,0
"['r', 'ludlum']",7.4136460554371,469,1
"['r', 'macgregor']",6.142857142857143,7,0
"['r', 'maggio']",7.5,4,0
"['r', 'marcinko']",6.4,5,0
"['r', 'martin']",6.875,8,0
"['r', 'mason']",7.2,15,0
"['r', 'matheson']",7.735294117647059,68,0
"['r', 'mawson']",5.75,4,0
"['r', 'maxwell']",7.333333333333333,24,0
"['r', 'mbey']",6.8,5,0
"['r', 'mcbride']",7.857142857142857,7,0
"['r', 'mccammon']",8.193548387096774,93,0
"['r', 'mccloskey']",10.0,4,0
"['r', 'mcentire']",8.0,4,0
"['r', 'mckinley']",8.516949152542374,118,0
"['r', 'menchu']",7.571428571428571,7,0
"['r', 'mendelsohn']",8.25,4,0
"['r', 'metz']",7.25,4,0
"['r', 'miles']",7.714285714285714,14,0
"['r', 'miller']",7.472222222222222,36,0
"['r', 'mistry']",8.083333333333334,60,0
"['r', 'montero']",7.0,8,0
"['r', 'moody']",5.2,10,0
"['r', 'morgan']",7.446043165467626,139,0
"['r', 'morton']",6.8,5,0
"['r', 'munsch']",8.5,14,0
"['r', 'munson']",8.0,5,0
"['r', 'myers']",9.25,4,0
"['r', 'nader']",9.25,4,0
"['r', 'neason']",8.0,5,0
"['r', 'nelson']",8.2,5,0
"['r', 'noonan']",10.0,4,0
"['r', 'norwood']",7.5,4,0
"['r', 'odonnell']",7.136363636363637,44,0
"['r', 'osborne']",6.75,4,0
"['r', 'paige']",6.75,4,0
"['r', 'park']",8.058823529411764,17,0
"['r', 'parker']",7.647058823529412,51,0
"['r', 'pearson']",7.291139240506329,158,0
"['r', 'peck']",9.0,5,0
"['r', 'petras']",7.888888888888889,9,0
"['r', 'philbin']",7.571428571428571,7,0
"['r', 'philbrick']",8.384615384615385,13,0
"['r', 'picardie']",8.533333333333333,15,0
"['r', 'picciotto']",8.5,4,0
"['r', 'pilcher']",7.666666666666667,303,1
"['r', 'pirsig']",7.493975903614458,83,0
"['r', 'powers']",7.4,5,0
"['r', 'press']",8.8,25,0
"['r', 'preston']",8.102739726027398,146,0
"['r', 'price']",7.1875,32,0
"['r', 'pulleyn']",8.0,5,0
"['r', 'queneau']",8.38888888888889,18,0
"['r', 'quivers']",6.25,4,0
"['r', 'rankin']",7.548387096774194,31,0
"['r', 'rapoport']",6.6,5,0
"['r', 'ray']",6.785714285714286,14,0
"['r', 'reichl']",8.097560975609756,41,0
"['r', 'reisfeld']",5.75,4,0
"['r', 'rendell']",8.164948453608247,97,0
"['r', 'riordan']",8.5,4,0
"['r', 'robinson']",8.0,4,0
"['r', 'rodi']",7.0,4,0
"['r', 'rogers']",7.05,20,0
"['r', 'russo']",7.798387096774194,248,0
"['r', 'rymer']",8.0,6,0
"['r', 'scarry']",9.0,4,0
"['r', 'schneider']",7.130434782608695,23,0
"['r', 'shapero']",4.4,575,1
"['r', 'sharma']",7.5,4,0
"['r', 'shea']",8.0625,16,0
"['r', 'sheldrake']",8.0,4,0
"['r', 'shilts']",9.083333333333334,12,0
"['r', 'siegel']",9.0,4,0
"['r', 'silverberg']",8.0,31,0
"['r', 'simmons']",7.888888888888889,9,0
"['r', 'simon']",8.105263157894736,19,0
"['r', 'sisman']",6.866666666666666,15,0
"['r', 'solartuttle']",8.0,6,0
"['r', 'sternbach']",7.5,4,0
"['r', 'stout']",7.538461538461538,13,0
"['r', 'stowe']",6.0,4,0
"['r', 'suskind']",8.6,15,0
"['r', 'takahashi']",8.125,8,0
"['r', 'tallant']",7.8,5,0
"['r', 'tankersley']",6.2,5,0
"['r', 'tannahill']",9.0,4,0
"['r', 'thompson']",7.8,5,0
"['r', 'thomson']",6.75,4,0
"['r', 'timms']",4.833333333333333,6,0
"['r', 'tine']",6.625,8,0
"['r', 'tremain']",7.444444444444445,9,0
"['r', 'walker']",7.666666666666667,6,0
"['r', 'wallace']",8.25,4,0
"['r', 'warren']",8.454545454545455,33,0
"['r', 'wells']",7.779548472775565,753,1
"['r', 'westall']",7.8,5,0
"['r', 'westbrook']",7.0,5,0
"['r', 'white']",8.0,4,0
"['r', 'williams']",7.2,5,0
"['r', 'wilson']",7.6,20,0
"['r', 'winters']",6.0,4,0
"['r', 'wright']",8.285714285714286,21,0
"['r', 'yaron']",8.75,4,0
"['r', 'yates']",7.75,4,0
"['r', 'york']",7.037037037037037,27,0
"['r', 'zabor']",6.5,4,0
"['r', 'zacks']",8.0,8,0
"['r', 'zelazny']",7.44,50,0
"['r', 'zimler']",7.9,10,0
"['ra', 'clarke']",8.8125,16,0
"['ra', 'heinlein']",7.859315589353612,263,0
"['ra', 'knaak']",7.75,4,0
"['ra', 'macavoy']",7.5,4,0
"['ra', 'moody']",7.857142857142857,7,0
"['ra', 'salvatore']",8.088235294117647,102,0
"['ra', 'white']",7.5,6,0
"['ra', 'wilson']",9.142857142857142,14,0
"['ra', 'wright']",7.333333333333333,9,0
"['rb', 'jr']",8.5,4,0
"['rb', 'parker']",7.6525,400,1
"['rb', 'wright']",7.666666666666667,12,0
"['rc', 'atkins']",6.830188679245283,53,0
"['rc', 'obrien']",8.652173913043478,23,0
"['rc', 'wilson']",7.357142857142857,14,0
"['rd', 'ballard']",7.25,4,0
"['rd', 'fox']",8.2,10,0
"['rd', 'pearson']",7.6,5,0
"['rd', 'valleinclan']",7.5,4,0
"['rd', 'wingfield']",6.0,5,0
"['re', 'feist']",7.918918918918919,37,0
"['re', 'grant']",7.529411764705882,17,0
"['rf', 'heller']",6.125,16,0
"['rf', 'newcomb']",7.666666666666667,6,0
"['rf', 'symes']",9.0,4,0
"['rg', 'adams']",9.0,12,0
"['rg', 'gelman']",8.714285714285714,28,0
"['rh', 'hopcke']",7.0,5,0
"['rh', 'lee']",6.25,4,0
"['rhi', 'limbaugh']",6.615384615384615,13,0
['rhue'],8.666666666666666,6,0
['rhys'],6.0,6,0
"['ri', 'garrett']",6.0,4,0
"['rj', 'gunn']",9.125,8,0
"['rj', 'pineiro']",6.565217391304348,23,0
"['rj', 'randisi']",7.0,5,0
"['rj', 'sawyer']",7.764705882352941,68,0
"['rj', 'sender']",7.444444444444445,9,0
"['rj', 'waller']",7.101587301587301,315,1
"['rk', 'cooper']",7.5,4,0
"['rk', 'gordon']",6.5,4,0
"['rk', 'jha']",6.4,5,0
"['rk', 'massie']",7.75,4,0
"['rk', 'ressler']",8.5,4,0
"['rk', 'tanenbaum']",7.814285714285714,70,0
"['rl', 'asprin']",6.88,25,0
"['rl', 'forward']",7.888888888888889,9,0
"['rl', 'green']",7.4,5,0
"['rl', 'macbride']",6.857142857142857,14,0
"['rl', 'mccunn']",7.636363636363637,11,0
"['rl', 'miller']",8.428571428571429,7,0
"['rl', 'ozeki']",7.67741935483871,31,0
"['rl', 'schwartz']",7.75,4,0
"['rl', 'stevenson']",7.626865671641791,67,0
"['rl', 'stine']",6.820051413881748,389,1
"['rlvd', 'castle']",7.8,5,0
"['rm', 'allen']",6.928571428571429,14,0
"['rm', 'ballantyne']",7.0,4,0
"['rm', 'brown']",7.326086956521739,230,0
"['rm', 'feller']",7.666666666666667,6,0
"['rm', 'gregor']",6.75,4,0
"['rm', 'nesse']",4.75,4,0
"['rm', 'pirsig']",7.71875,32,0
"['rm', 'rilke']",9.0,12,0
"['rm', 'sender']",8.0,4,0
"['rm', 'smet']",7.25,4,0
"['rn', 'bolles']",8.0,6,0
"['rn', 'munsch']",9.291666666666666,24,0
"['rn', 'patterson']",7.3438735177865615,253,0
"['rn', 'peck']",7.3,10,0
"['rn', 'remen']",8.823529411764707,17,0
['rnrmd'],10.0,4,0
"['ro', 'butler']",7.4,5,0
['robbins'],8.0,11,0
['rollins'],3.0,7,0
['rowson'],6.2,5,0
"['rp', 'evans']",7.754601226993865,163,0
"['rp', 'feynman']",8.292682926829269,41,0
"['rp', 'jhabvala']",7.555555555555555,9,0
"['rp', 'russo']",6.666666666666667,6,0
"['rp', 'warren']",9.571428571428571,7,0
"['rr', 'mccammon']",6.0,4,0
"['rr', 'mcdonald']",6.0,4,0
"['rr', 'roberts']",5.5,6,0
"['rs', 'gannett']",8.625,8,0
"['rs', 'noel']",9.0,5,0
"['rt', 'bakker']",7.375,8,0
"['rt', 'cusick']",7.947368421052632,19,0
"['rt', 'kiyosaki']",8.183673469387756,49,0
"['rt', 'peterson']",9.0,8,0
"['rv', 'oech']",7.2,10,0
"['rw', 'giuliani']",7.75,8,0
"['rw', 'walker']",5.25,4,0
"['rw', 'white']",7.333333333333333,6,0
"['s', 'abraham']",8.25,4,0
"['s', 'adams']",8.10943396226415,265,0
"['s', 'adcock']",8.25,4,0
"['s', 'alexie']",7.808219178082192,73,0
"['s', 'almond']",7.0,4,0
"['s', 'alten']",7.481481481481482,27,0
"['s', 'ambrose']",8.25,16,0
"['s', 'andersen']",7.537037037037037,54,0
"['s', 'anderson']",8.75,4,0
"['s', 'arnott']",5.8,5,0
"['s', 'ashworth']",6.5,4,0
"['s', 'backer']",8.176470588235293,17,0
"['s', 'baker']",7.333333333333333,15,0
"['s', 'ballis']",4.5,8,0
"['s', 'barclay']",6.2,5,0
"['s', 'barnes']",8.2,5,0
"['s', 'barron']",6.631578947368421,19,0
"['s', 'baxter']",7.65625,32,0
"['s', 'beauman']",6.428571428571429,14,0
"['s', 'becker']",8.25,40,0
"['s', 'beckett']",8.23076923076923,26,0
"['s', 'bellow']",7.75,4,0
"['s', 'bender']",7.461538461538462,13,0
"['s', 'bennett']",9.25,4,0
"['s', 'benni']",8.066666666666666,15,0
"['s', 'berenstain']",7.7073170731707314,82,0
"['s', 'berne']",6.166666666666667,6,0
"['s', 'bird']",8.2,5,0
"['s', 'birmingham']",6.5,4,0
"['s', 'bissell']",7.5,6,0
"['s', 'bliss']",6.75,4,0
"['s', 'bobrick']",4.2,5,0
"['s', 'bond']",7.4375,16,0
"['s', 'booth']",8.0,5,0
"['s', 'boyett']",8.166666666666666,6,0
"['s', 'boynton']",8.166666666666666,12,0
"['s', 'bradfield']",7.25,4,0
"['s', 'brett']",8.2,5,0
"['s', 'briggs']",8.666666666666666,6,0
"['s', 'brockmann']",8.0,128,0
"['s', 'brown']",7.412269938650307,815,1
"['s', 'browne']",8.069444444444445,72,0
"['s', 'browning']",7.5,4,0
"['s', 'brust']",7.137931034482759,29,0
"['s', 'burnford']",8.0,5,0
"['s', 'burnham']",6.777777777777778,18,0
"['s', 'busbee']",6.75,4,0
"['s', 'cagen']",7.0,4,0
"['s', 'callahan']",8.142857142857142,7,0
"['s', 'cameron']",7.208333333333333,24,0
"['s', 'carroll']",8.214285714285714,14,0
"['s', 'cassedy']",8.166666666666666,12,0
"['s', 'chazin']",7.75,4,0
"['s', 'chbosky']",8.044117647058824,68,0
"['s', 'ciencin']",7.166666666666667,6,0
"['s', 'cisneros']",7.55,80,0
"['s', 'civilbrown']",7.0,4,0
"['s', 'conant']",7.636363636363637,22,0
"['s', 'constantine']",8.11111111111111,9,0
"['s', 'coonts']",7.454545454545454,121,0
"['s', 'coontz']",7.4,5,0
"['s', 'cooper']",8.569620253164556,79,0
"['s', 'cosgrove']",7.5,4,0
"['s', 'covey']",8.11111111111111,18,0
"['s', 'cowell']",6.833333333333333,6,0
"['s', 'crandall']",7.666666666666667,6,0
"['s', 'crane']",8.31578947368421,19,0
"['s', 'creech']",8.226415094339623,53,0
"['s', 'cunningham']",8.152380952380952,105,0
"['s', 'dallas']",8.203125,64,0
"['s', 'das']",7.777777777777778,9,0
"['s', 'deane']",7.333333333333333,9,0
"['s', 'derasmo']",5.5,4,0
"['s', 'dessen']",7.222222222222222,9,0
"['s', 'dikkers']",9.25,4,0
"['s', 'dobyns']",6.739130434782608,23,0
"['s', 'dodson']",7.0,4,0
"['s', 'donaldson']",7.933333333333334,15,0
"['s', 'donati']",7.583333333333333,12,0
"['s', 'donovan']",7.714285714285714,21,0
"['s', 'doonan']",5.666666666666667,9,0
"['s', 'douglass']",8.5,4,0
"['s', 'doyle']",7.0,6,0
"['s', 'drake']",7.857142857142857,56,0
"['s', 'duffy']",5.375,8,0
"['s', 'dunant']",8.470588235294118,17,0
"['s', 'editors']",8.833333333333334,6,0
"['s', 'eichler']",6.8076923076923075,26,0
"['s', 'ellison']",7.0,5,0
"['s', 'enoch']",7.928571428571429,14,0
"['s', 'faludi']",8.272727272727273,11,0
"['s', 'fatsis']",7.840909090909091,44,0
"['s', 'faulks']",6.9411764705882355,34,0
"['s', 'ferguson']",7.0625,16,0
"['s', 'finnamore']",7.4375,16,0
"['s', 'fleischman']",7.333333333333333,9,0
"['s', 'fletcher']",8.0,5,0
"['s', 'forster']",7.55,20,0
"['s', 'frey']",7.407407407407407,27,0
"['s', 'fry']",7.75,20,0
"['s', 'gable']",8.5,4,0
"['s', 'gawain']",7.583333333333333,12,0
"['s', 'geiskopfhadler']",7.25,4,0
"['s', 'gertler']",7.9,10,0
"['s', 'gibbons']",8.16,25,0
"['s', 'godin']",8.615384615384615,13,0
"['s', 'grafton']",7.716012084592145,1324,1
"['s', 'graves']",7.2272727272727275,22,0
"['s', 'gray']",8.583333333333334,12,0
"['s', 'green']",6.75,12,0
"['s', 'gruen']",7.444444444444445,9,0
"['s', 'gulland']",8.38888888888889,18,0
"['s', 'hamilton']",7.523809523809524,21,0
"['s', 'hannity']",9.0,4,0
"['s', 'harrison']",7.190476190476191,21,0
"['s', 'hawke']",7.0,4,0
"['s', 'hawking']",8.545454545454545,11,0
"['s', 'hayashiya']",7.666666666666667,6,0
"['s', 'hayter']",7.311111111111111,45,0
"['s', 'heaney']",7.6,15,0
"['s', 'helmstetter']",7.8,5,0
"['s', 'henderson']",8.8,10,0
"['s', 'henke']",7.0,4,0
"['s', 'henry']",7.518518518518518,27,0
"['s', 'hill']",7.596774193548387,62,0
"['s', 'hoff']",7.666666666666667,6,0
"['s', 'holman']",7.444444444444445,72,0
"['s', 'holtzer']",5.8,5,0
"['s', 'horn']",7.153846153846154,13,0
"['s', 'house']",8.2,10,0
"['s', 'howatch']",7.846153846153846,13,0
"['s', 'hughes']",7.5,4,0
"['s', 'hunter']",7.48936170212766,47,0
"['s', 'hustvedt']",6.285714285714286,7,0
"['s', 'hutson']",6.416666666666667,12,0
"['s', 'inoue']",9.0,5,0
"['s', 'isaacs']",7.0,108,0
"['s', 'jackson']",8.5,28,0
"['s', 'james']",8.333333333333334,9,0
"['s', 'japrisot']",7.428571428571429,7,0
"['s', 'jeffers']",7.0,5,0
"['s', 'jeffries']",7.0,14,0
"['s', 'johnson']",7.045454545454546,110,0
"['s', 'jordan']",7.8,5,0
"['s', 'junger']",7.53416149068323,161,0
"['s', 'kahn']",4.833333333333333,6,0
"['s', 'karnow']",6.8,5,0
"['s', 'kay']",8.909090909090908,11,0
"['s', 'kaysen']",7.336065573770492,122,0
"['s', 'kearney']",7.357142857142857,14,0
"['s', 'kearsley']",7.916666666666667,12,0
"['s', 'kenyon']",8.65079365079365,63,0
"['s', 'khashoggi']",8.75,4,0
"['s', 'king']",7.88394126006632,4222,2
"['s', 'kinsella']",7.886543535620053,379,1
"['s', 'kluger']",8.444444444444445,9,0
