Author-Tokens,Average-Rating,Num-Ratings
"['j', 'dejohn']",7.25,4
"['j', 'denison']",8.533333333333333,30
"['j', 'denton']",8.181818181818182,11
"['j', 'dereske']",7.0,4
"['j', 'deveraux']",7.689536878216123,583
"['j', 'dhaem']",7.6,10
"['j', 'diamond']",8.457142857142857,35
"['j', 'dickey']",8.428571428571429,7
"['j', 'didion']",7.5,8
"['j', 'dobson']",7.555555555555555,9
"['j', 'dodge']",8.5,6
"['j', 'dominguez']",8.357142857142858,14
"['j', 'donnelly']",8.8,5
"['j', 'douglas']",7.928571428571429,28
"['j', 'dufresne']",6.666666666666667,9
"['j', 'dunning']",7.69811320754717,53
"['j', 'eade']",7.5,4
"['j', 'edward']",8.4,45
"['j', 'egan']",7.666666666666667,27
"['j', 'eke']",5.8,10
"['j', 'eldredge']",9.142857142857142,7
"['j', 'elliot']",8.0,4
"['j', 'ellroy']",7.405405405405405,37
"['j', 'elray']",9.75,4
"['j', 'epstein']",6.25,4
"['j', 'eszterhas']",6.75,4
"['j', 'eugenides']",7.973544973544974,189
"['j', 'evanovich']",7.952448545067424,1409
"['j', 'farmer']",6.9,10
"['j', 'farris']",6.444444444444445,9
"['j', 'farrow']",6.8,5
"['j', 'feather']",7.235955056179775,89
"['j', 'fergus']",7.954545454545454,44
"['j', 'fforde']",8.2375,160
"['j', 'fielder']",8.75,4
"['j', 'fielding']",7.54054054054054,185
"['j', 'finder']",7.730769230769231,26
"['j', 'finney']",8.596153846153847,52
"['j', 'fischer']",7.4,10
"['j', 'fitch']",7.778443113772455,334
"['j', 'fitzgerald']",9.25,4
"['j', 'fitzwater']",7.0,4
"['j', 'fletcher']",7.0,8
"['j', 'fluke']",8.428571428571429,28
"['j', 'flynn']",8.0,4
"['j', 'follain']",8.0,4
"['j', 'fowles']",7.902439024390244,41
"['j', 'foxworthy']",8.357142857142858,14
"['j', 'franzen']",6.818181818181818,187
"['j', 'freed']",6.25,4
"['j', 'freeman']",7.2,5
"['j', 'gaarder']",7.781456953642384,151
"['j', 'galsworthy']",7.5,8
"['j', 'gantos']",7.444444444444445,9
"['j', 'gantz']",7.75,4
"['j', 'gardner']",6.1,10
"['j', 'garlow']",7.285714285714286,7
"['j', 'garofalo']",6.25,8
"['j', 'garrison']",7.0,4
"['j', 'garwood']",7.862790697674418,430
"['j', 'gavin']",7.25,4
"['j', 'gelb']",7.4,5
"['j', 'gibaldi']",8.384615384615385,13
"['j', 'gilstrap']",6.25,4
"['j', 'giono']",7.363636363636363,11
"['j', 'giraudoux']",8.5,4
"['j', 'girdner']",7.0,5
"['j', 'girzone']",7.25,8
"['j', 'glass']",7.37037037037037,81
"['j', 'gleick']",7.434782608695652,23
"['j', 'goldman']",7.6,5
"['j', 'gomez']",6.5,4
"['j', 'goodall']",8.75,8
"['j', 'goodman']",7.5,4
"['j', 'grafton']",6.6,5
"['j', 'graham']",7.0344827586206895,29
"['j', 'grange']",8.5,4
"['j', 'gray']",6.88659793814433,97
"['j', 'green']",7.535055350553505,271
"['j', 'greenberg']",8.058823529411764,17
"['j', 'greene']",7.714285714285714,7
"['j', 'gregory']",6.809523809523809,21
"['j', 'gribbin']",7.25,4
"['j', 'grimm']",7.0,4
"['j', 'grimsley']",8.538461538461538,13
"['j', 'grippando']",7.875,24
"['j', 'grisham']",7.557486243845931,3453
"['j', 'grubb']",8.25,4
"['j', 'guest']",7.620689655172414,29
"['j', 'guinn']",8.75,4
"['j', 'gunther']",8.1,10
"['j', 'gurney']",10.0,4
"['j', 'haddam']",7.555555555555555,9
"['j', 'haien']",7.333333333333333,9
"['j', 'haigh']",7.642857142857143,14
"['j', 'haldeman']",7.615384615384615,26
"['j', 'hamilton']",7.137184115523466,277
"['j', 'handey']",8.444444444444445,9
"['j', 'harayda']",6.25,4
"['j', 'harpman']",7.25,4
"['j', 'harr']",7.733333333333333,45
"['j', 'harris']",7.679640718562874,334
"['j', 'harrison']",7.566666666666666,30
"['j', 'hart']",7.3076923076923075,13
"['j', 'hassler']",7.55,20
"['j', 'hegland']",8.318181818181818,22
"['j', 'heimann']",7.75,4
"['j', 'heimberg']",6.25,4
"['j', 'heller']",7.450617283950617,162
"['j', 'henry']",6.75,4
"['j', 'hensel']",5.4,5
"['j', 'herbert']",6.882352941176471,17
"['j', 'herriot']",8.367567567567567,185
"['j', 'hersey']",8.692307692307692,26
"['j', 'hershon']",6.85,20
"['j', 'hess']",7.178571428571429,28
"['j', 'higgins']",6.7592592592592595,108
"['j', 'hightower']",8.545454545454545,11
"['j', 'hill']",8.571428571428571,14
"['j', 'hillman']",8.0,4
"['j', 'hilton']",7.6,10
"['j', 'hirsen']",6.25,4
"['j', 'hoffman']",8.266666666666667,15
"['j', 'hohl']",6.5,4
"['j', 'hollender']",7.5,4
"['j', 'howe']",8.19047619047619,21
"['j', 'hull']",7.733333333333333,15
"['j', 'humphreys']",7.777777777777778,9
"['j', 'hunter']",7.6923076923076925,13
"['j', 'huston']",7.222222222222222,9
"['j', 'hutsko']",6.25,4
"['j', 'hynes']",6.714285714285714,7
"['j', 'irving']",7.885526315789473,760
"['j', 'isenberg']",7.75,4
"['j', 'ivory']",7.9411764705882355,17
"['j', 'jakes']",7.102564102564102,39
"['j', 'jefferson']",6.333333333333333,9
"['j', 'jenkins']",8.555555555555555,36
"['j', 'jennings']",8.0,21
"['j', 'jiang']",9.0,5
"['j', 'joffo']",7.5,8
"['j', 'johnston']",6.985915492957746,71
"['j', 'jones']",7.6923076923076925,13
"['j', 'joyce']",7.62,100
"['j', 'juska']",7.583333333333333,12
"['j', 'kabatzinn']",8.294117647058824,17
"['j', 'kacirk']",8.0,5
"['j', 'kaewert']",7.153846153846154,13
"['j', 'kahn']",6.928571428571429,14
"['j', 'kalogridis']",7.102564102564102,39
"['j', 'kanon']",6.37037037037037,27
"['j', 'karon']",7.966037735849056,265
"['j', 'katz']",8.583333333333334,12
"['j', 'katzenbach']",7.157894736842105,38
"['j', 'keats']",7.75,4
"['j', 'keeble']",7.5,6
"['j', 'keegan']",7.6,5
"['j', 'keenan']",8.6,5
"['j', 'kellerman']",7.487450462351387,757
"['j', 'kelman']",6.555555555555555,18
"['j', 'kendall']",6.4,5
"['j', 'kenner']",7.5,14
"['j', 'kerouac']",7.881578947368421,152
"['j', 'kersh']",7.166666666666667,6
"['j', 'kessel']",6.25,4
"['j', 'ketchum']",7.666666666666667,6
"['j', 'kilbourne']",6.5,6
"['j', 'kincaid']",7.875,16
"['j', 'king']",7.0,4
"['j', 'kirkpatrick']",7.666666666666667,12
"['j', 'kirsch']",7.333333333333333,6
"['j', 'kistler']",7.75,4
"['j', 'klein']",6.6,5
"['j', 'knowles']",7.413793103448276,58
"['j', 'kogawa']",7.655172413793103,29
"['j', 'koon']",7.25,4
"['j', 'korman']",7.76,25
"['j', 'kornfield']",8.8,5
"['j', 'kosinski']",7.6923076923076925,13
"['j', 'kozol']",8.15,20
"['j', 'krakauer']",8.05524861878453,362
"['j', 'krantz']",6.6,100
"['j', 'kuitenbrouwer']",6.2,5
"['j', 'lahiri']",8.464646464646465,99
"['j', 'lanchester']",7.333333333333333,12
"['j', 'land']",8.0,4
"['j', 'lang']",8.666666666666666,12
"['j', 'lauck']",8.28,50
"['j', 'laurence']",6.0,4
"['j', 'lawrence']",8.5,8
"['j', 'leavy']",8.0,5
"['j', 'lecarre']",7.333333333333333,9
"['j', 'lennon']",8.0,4
"['j', 'leno']",8.4,5
"['j', 'lent']",7.4375,16
"['j', 'lescroart']",7.702127659574468,47
"['j', 'lethem']",7.681818181818182,22
"['j', 'liedloff']",8.8,5
"['j', 'lindsay']",8.0,7
"['j', 'lindsey']",7.778443113772455,501
"['j', 'lindskold']",8.15,20
"['j', 'little']",6.875,8
"['j', 'litton']",6.930232558139535,43
"['j', 'lloyd']",7.466666666666667,15
"['j', 'london']",7.8359375,128
"['j', 'long']",7.75,24
"['j', 'lorrah']",7.090909090909091,11
"['j', 'louden']",7.625,16
"['j', 'lovell']",8.318181818181818,22
"['j', 'lovelock']",7.6,5
"['j', 'lowder']",7.0,5
"['j', 'luceno']",7.2,5
"['j', 'lutz']",8.0,4
"['j', 'lyden']",6.833333333333333,6
"['j', 'lynch']",7.222222222222222,9
"['j', 'macdonald']",5.8,5
"['j', 'mander']",8.555555555555555,9
"['j', 'mansell']",9.1,10
"['j', 'mapson']",7.392857142857143,28
"['j', 'marillier']",9.15625,32
"['j', 'marsden']",8.533333333333333,15
"['j', 'martel']",6.75,4
"['j', 'martin']",8.0,9
"['j', 'marzollo']",7.75,12
"['j', 'mascaro']",7.714285714285714,7
"['j', 'may']",7.619047619047619,21
"['j', 'maynard']",5.75,4
"['j', 'mcbride']",8.15126050420168,119
"['j', 'mccain']",8.6,5
"['j', 'mccorkle']",7.583333333333333,12
"['j', 'mccoy']",6.555555555555555,9
"['j', 'mcculley']",7.5,4
"['j', 'mcdevitt']",8.208333333333334,24
"['j', 'mcdowell']",8.125,16
"['j', 'mcenroe']",7.142857142857143,7
"['j', 'mcginniss']",7.357142857142857,14
"['j', 'mcgregor']",7.5,4
"['j', 'mcinerney']",7.37037037037037,27
"['j', 'mcknight']",8.333333333333334,6
"['j', 'mcmanus']",7.285714285714286,7
"['j', 'mcnaught']",7.644268774703558,253
"['j', 'mcphee']",9.75,4
"['j', 'mcwilliams']",7.0,8
"['j', 'medoff']",8.0,4
"['j', 'mendelsohn']",7.333333333333333,24
"['j', 'mercer']",8.4,5
"['j', 'merrill']",9.0,5
"['j', 'michael']",7.333333333333333,42
"['j', 'michaels']",7.857142857142857,7
"['j', 'michener']",7.0,8
"['j', 'miller']",8.2,5
"['j', 'milton']",7.6923076923076925,13
"['j', 'mitchard']",7.404761904761905,168
"['j', 'mitchell']",7.2,5
"['j', 'mitford']",8.2,5
"['j', 'moore']",7.222222222222222,27
"['j', 'morgenstern']",7.608695652173913,23
"['j', 'moriarty']",6.615384615384615,13
"['j', 'morrison']",8.4,10
"['j', 'morrow']",8.875,8
"['j', 'mortimer']",7.5,4
"['j', 'moss']",7.111111111111111,9
"['j', 'murphy']",8.5,4
"['j', 'nasaw']",7.7,20
"['j', 'neel']",6.75,4
"['j', 'neufeld']",6.2,5
"['j', 'nichols']",5.5,4
"['j', 'niederst']",8.8,5
"['j', 'noon']",7.5,16
"['j', 'novakovich']",8.0,4
"['j', 'obarr']",8.75,4
"['j', 'oboyle']",7.9,10
"['j', 'obrien']",7.583333333333333,12
"['j', 'oconnor']",6.888888888888889,9
"['j', 'ofarrell']",6.666666666666667,6
"['j', 'oke']",8.115384615384615,104
"['j', 'olsen']",7.222222222222222,9
"['j', 'oneill']",8.25,4
"['j', 'ortberg']",8.6,5
"['j', 'otsuka']",8.375,8
"['j', 'pantoliano']",5.25,4
"['j', 'parietti']",6.0,4
"['j', 'park']",7.166666666666667,18
"['j', 'parsons']",6.6,5
"['j', 'patterson']",7.709879302637461,2237
"['j', 'peel']",5.75,4
"['j', 'pence']",7.6923076923076925,13
"['j', 'peterson']",7.666666666666667,9
"['j', 'phillips']",6.25,8
"['j', 'picoult']",7.978070175438597,228
"['j', 'pilger']",7.25,4
"['j', 'piper']",9.142857142857142,7
"['j', 'piven']",7.492307692307692,65
"['j', 'pollack']",7.8,5
"['j', 'powlik']",6.0,6
"['j', 'preisler']",6.36,25
"['j', 'preller']",5.75,4
"['j', 'prelutsky']",7.5,4
"['j', 'queenan']",6.2,5
"['j', 'quinn']",7.851239669421488,121
"['j', 'quirk']",6.4,5
"['j', 'rabb']",8.125,8
"['j', 'rathbone']",6.083333333333333,12
"['j', 'ray']",7.985074626865671,67
"['j', 'reardon']",7.6,30
"['j', 'rechy']",9.0,4
"['j', 'redfield']",7.0246913580246915,162
"['j', 'reed']",7.25,4
"['j', 'reese']",6.24,25
"['j', 'reeves']",9.0,4
"['j', 'reevesstevens']",7.714285714285714,14
"['j', 'renee']",8.75,4
"['j', 'rhys']",7.4,10
"['j', 'ritchie']",8.25,4
"['j', 'robbins']",8.5,18
"['j', 'roberson']",7.853658536585366,41
"['j', 'rogers']",8.5,4
"['j', 'rollins']",7.519230769230769,52
"['j', 'romains']",7.75,4
"['j', 'ronson']",7.2,5
"['j', 'rose']",7.0,8
"['j', 'rosenberg']",8.5,4
"['j', 'ross']",7.516129032258065,31
"['j', 'rossner']",6.333333333333333,9
"['j', 'rovin']",6.595744680851064,47
"['j', 'rulfo']",7.0,4
"['j', 'runcie']",7.25,4
"['j', 'sacks']",6.6923076923076925,13
"['j', 'salamon']",8.75,4
"['j', 'sams']",8.0,4
"['j', 'sandford']",7.748091603053435,655
"['j', 'saramago']",8.165562913907285,151
"['j', 'sartre']",7.947368421052632,19
"['j', 'sasson']",8.709677419354838,31
"['j', 'saul']",7.334033613445378,476
"['j', 'schell']",8.25,4
"['j', 'schieszka']",8.0,5
"['j', 'schutze']",7.75,4
"['j', 'scieszka']",8.571428571428571,14
"['j', 'scott']",9.25,4
"['j', 'searles']",8.444444444444445,9
"['j', 'seay']",9.0,5
"['j', 'seinfeld']",7.276923076923077,65
"['j', 'sergeant']",6.5,8
"['j', 'shaara']",7.909090909090909,22
"['j', 'shapiro']",6.333333333333333,9
"['j', 'shasek']",8.11111111111111,18
"['j', 'shaver']",8.142857142857142,14
"['j', 'shaw']",7.0,4
"['j', 'sheindlin']",7.523809523809524,21
"['j', 'shepherd']",7.636363636363637,11
"['j', 'shields']",7.222222222222222,27
"['j', 'siegel']",7.2,20
"['j', 'sigaloff']",7.166666666666667,30
"['j', 'simpson']",8.454545454545455,11
"['j', 'skibell']",5.8,5
"['j', 'skipp']",7.833333333333333,6
"['j', 'smiley']",7.169421487603306,242
"['j', 'smith']",7.3061224489795915,49
"['j', 'sobrato']",7.333333333333333,9
"['j', 'speart']",8.0,4
"['j', 'spence']",6.4,5
"['j', 'spencerfleming']",7.666666666666667,9
"['j', 'spinelli']",7.989795918367347,98
"['j', 'steakley']",7.7894736842105265,19
"['j', 'steinbeck']",8.312348668280872,413
"['j', 'steingarten']",9.25,4
"['j', 'stern']",7.857142857142857,7
"['j', 'stevens']",8.0,7
"['j', 'stewart']",7.545454545454546,22
"['j', 'stone']",8.521739130434783,23
"['j', 'stossel']",9.0,7
"['j', 'stratton']",9.4,5
"['j', 'stroud']",8.75,4
"['j', 'suares']",9.25,4
"['j', 'sullivan']",8.5,4
"['j', 'susann']",7.0,21
"['j', 'swift']",7.642857142857143,28
"['j', 'tanizaki']",8.2,5
"['j', 'tarr']",7.875,8
"['j', 'tate']",7.75,4
"['j', 'taylor']",6.826086956521739,23
"['j', 'tey']",7.9714285714285715,35
"['j', 'thomas']",8.142857142857142,21
"['j', 'thompson']",8.1,20
"['j', 'thurman']",7.5,8
"['j', 'travolta']",7.0,8
"['j', 'trefil']",7.0,7
"['j', 'trelease']",8.555555555555555,9
"['j', 'trippi']",8.75,4
"['j', 'trollope']",6.977777777777778,45
"['j', 'tully']",7.0,4
"['j', 'updike']",7.477611940298507,67
"['j', 'urquhart']",7.5,4
"['j', 'varley']",7.85,20
"['j', 'vasquez']",9.2,5
"['j', 'vercors']",6.0,4
"['j', 'verne']",7.666666666666667,42
"['j', 'vest']",7.5,4
"['j', 'viorst']",9.2,5
"['j', 'vogels']",6.25,4
"['j', 'vornholt']",7.291666666666667,24
"['j', 'wallach']",8.666666666666666,6
"['j', 'walsh']",7.894736842105263,19
"['j', 'wambaugh']",7.040816326530612,49
"['j', 'wayne']",7.333333333333333,6
"['j', 'weatherford']",9.5,4
"['j', 'weiner']",7.965299684542587,317
"['j', 'weisberg']",8.130434782608695,23
"['j', 'welch']",8.777777777777779,9
"['j', 'welter']",5.4,5
"['j', 'werner']",7.6,5
"['j', 'weyland']",7.5,4
"['j', 'white']",8.25,4
"['j', 'whitty']",9.2,5
"['j', 'whyte']",7.875,8
"['j', 'wilde']",6.0,5
"['j', 'willett']",6.2,15
"['j', 'wilson']",6.5,4
"['j', 'winokur']",8.5,4
"['j', 'winters']",7.333333333333333,12
"['j', 'winterson']",7.871794871794871,78
"['j', 'wolf']",8.0,4
"['j', 'woodson']",8.75,4
"['j', 'yaffe']",4.5,4
"['j', 'yolen']",8.1,40
"['j', 'zipes']",9.25,4
"['ja', 'barnhill']",7.0,4
"['ja', 'beard']",7.333333333333333,9
"['ja', 'davis']",7.5,8
"['ja', 'edwards']",7.25,16
"['ja', 'gardner']",7.833333333333333,18
"['ja', 'jance']",7.600790513833992,253
"['ja', 'keel']",6.3,30
"['ja', 'krentz']",7.255506607929515,227
"['ja', 'michener']",7.573684210526316,190
"['ja', 'paulos']",8.0,4
"['ja', 'peters']",9.4,5
"['ja', 'rumi']",8.666666666666666,6
"['ja', 'storey']",8.142857142857142,7
"['ja', 'thom']",8.35,20
['jack'],8.5,4
['jardin'],6.2,5
['javan'],8.75,4
"['jb', 'freund']",7.0,5
"['jb', 'hill']",8.333333333333334,6
"['jb', 'inclan']",8.263157894736842,19
"['jb', 'jenkins']",8.075,40
"['jb', 'lust']",8.833333333333334,6
"['jb', 'mccullough']",8.6,5
"['jb', 'moncure']",8.75,4
"['jb', 'smith']",9.166666666666666,6
"['jb', 'south']",8.2,5
"['jb', 'stewart']",7.666666666666667,6
"['jbd', 'brul']",6.833333333333333,6
"['jc', 'browne']",7.5078125,128
"['jc', 'dobson']",9.5,4
"['jc', 'gardner']",8.0,28
"['jc', 'george']",7.892857142857143,56
"['jc', 'hunter']",7.25,4
"['jc', 'levinson']",8.0,4
"['jc', 'maxwell']",6.75,4
"['jc', 'oates']",7.1477272727272725,176
"['jc', 'rosenberg']",6.769230769230769,13
"['jc', 'suares']",6.5,4
"['jd', 'brul']",8.25,4
"['jd', 'doss']",8.071428571428571,14
"['jd', 'fitzgerald']",7.285714285714286,7
"['jd', 'graaf']",6.6,5
"['jd', 'houston']",7.333333333333333,9
"['jd', 'lancie']",7.111111111111111,9
"['jd', 'macdonald']",7.387096774193548,31
"['jd', 'mcclatchy']",7.666666666666667,6
"['jd', 'pistone']",7.5,4
"['jd', 'reid']",5.4,5
"['jd', 'robb']",7.898461538461539,325
"['jd', 'salinger']",7.762039660056657,353
"['jd', 'vinge']",8.666666666666666,12
"['je', 'czerneda']",6.863636363636363,22
"['je', 'douglas']",7.75,44
"['je', 'french']",7.75,4
"['je', 'leto']",7.454545454545454,11
"['je', 'mckenna']",6.5,4
"['jea', 'tyler']",8.25,4
['jenkins'],8.25,8
['jewel'],7.038461538461538,26
"['jf', 'boylan']",8.0,18
"['jf', 'cooper']",6.5,6
"['jf', 'federspiel']",7.166666666666667,6
"['jf', 'freedman']",7.4363636363636365,55
"['jf', 'garner']",7.797101449275362,138
"['jf', 'girzone']",7.1875,16
"['jf', 'twyman']",7.75,4
"['jfm', 'balch']",9.090909090909092,11
"['jg', 'betancourt']",6.555555555555555,9
"['jg', 'keyes']",6.333333333333333,6
"['jg', 'melton']",8.4,5
"['jg', 'neihardt']",7.9,10
"['jg', 'passarella']",6.923076923076923,13
"['jh', 'brunvand']",7.357142857142857,14
"['jh', 'cobb']",7.25,4
"['jh', 'english']",7.0,4
"['jh', 'griffin']",8.2,20
"['jh', 'korelitz']",8.714285714285714,7
"['jj', 'carroll']",7.0,10
"['jj', 'edward']",7.0,4
"['jj', 'ellis']",7.875,16
"['jj', 'gunther']",7.8,5
"['jj', 'millas']",5.6,5
"['jj', 'nance']",7.311475409836065,61
"['jjj', 'bannon']",10.0,4
"['jk', 'conway']",7.380952380952381,21
"['jk', 'jerome']",8.379310344827585,29
"['jk', 'rowling']",8.994565217391305,1656
"['jk', 'toole']",7.61344537815126,119
"['jl', 'borges']",7.758620689655173,29
"['jl', 'burke']",7.7555555555555555,135
"['jl', 'carr']",7.166666666666667,6
"['jl', 'carre']",6.897058823529412,136
"['jl', 'chalker']",8.25,4
"['jl', 'halperin']",7.875,8
"['jl', 'heller']",6.0,4
"['jl', 'hinton']",7.294117647058823,17
"['jl', 'nye']",8.166666666666666,6
"['jl', 'oconnell']",7.833333333333333,6
"['jl', 'tobin']",7.25,4
"['jlb', 'leese']",7.5,4
"['jm', 'auel']",7.852017937219731,446
"['jm', 'barrie']",8.2,5
"['jm', 'burch']",7.875,8
"['jm', 'cain']",8.8,5
"['jm', 'citrin']",9.0,4
"['jm', 'coetzee']",8.162790697674419,43
"['jm', 'dams']",5.25,4
"['jm', 'diamond']",8.25,4
"['jm', 'dillard']",7.384615384615385,13
"['jm', 'don']",7.0,4
"['jm', 'gottman']",7.75,4
"['jm', 'landis']",7.695652173913044,23
"['jm', 'laskas']",8.357142857142858,14
"['jm', 'masson']",8.0,23
"['jm', 'mendiluce']",6.0,4
"['jm', 'pratt']",6.3,10
"['jm', 'reverte']",7.0,4
"['jm', 'riley']",8.375,8
"['jm', 'shaara']",6.0,10
"['jm', 'synge']",7.2,5
"['jm', 'woolfolk']",8.428571428571429,7
"['jn', 'harvey']",7.5,4
"['jp', 'donleavy']",7.0,4
"['jp', 'garner']",6.4,5
"['jp', 'hogan']",7.25,4
"['jp', 'mccarthy']",5.0,10
"['jp', 'rhodes']",6.2,5
"['jp', 'sartre']",6.222222222222222,9
"['jp', 'sasson']",8.176470588235293,17
"['jp', 'walsh']",7.75,4
"['jr', 'dann']",6.166666666666667,6
"['jr', 'deaver']",7.833333333333333,6
"['jr', 'erickson']",9.0,4
"['jr', 'garber']",8.444444444444445,18
"['jr', 'gardiner']",8.5,4
"['jr', 'gendler']",7.0,4
"['jr', 'hendricks']",7.761904761904762,21
"['jr', 'king']",5.75,4
"['jr', 'lansdale']",7.428571428571429,14
"['jr', 'lee']",9.333333333333334,6
"['jr', 'lennon']",6.75,4
"['jr', 'levine']",7.25,4
"['jr', 'lewis']",9.5,4
"['jr', 'maxim']",6.75,8
"['jr', 'miller']",5.428571428571429,7
"['jr', 'sussman']",9.5,4
"['jr', 'wood']",8.0,5
"['jrh', 'waterman']",5.2,5
"['jrr', 'tolkien']",8.874513618677042,1028
"['js', 'bolen']",6.090909090909091,11
"['js', 'foer']",7.7,30
"['js', 'hitchcock']",6.5,12
"['js', 'james']",7.666666666666667,6
"['js', 'lowrey']",8.25,4
"['js', 'marr']",8.0,5
"['js', 'martel']",6.833333333333333,6
"['js', 'rubin']",5.25,4
"['js', 'thayer']",8.0,5
"['jss', 'author']",7.5,4
"['jt', 'dekay']",7.75,4
"['jt', 'leroy']",8.2,10
"['jt', 'lescroart']",7.642857142857143,98
"['jt', 'lisle']",7.2,5
"['jt', 'nichols']",8.153846153846153,13
"['jt', 'williams']",6.25,8
"['jtp', 'bingham']",8.75,4
"['jv', 'gieson']",7.25,4
"['jv', 'hise']",6.857142857142857,7
"['jv', 'praagh']",8.125,24
"['jw', 'anderson']",7.166666666666667,6
"['jw', 'dean']",8.333333333333334,6
"['jw', 'deaver']",7.5,10
"['jw', 'hall']",7.0,9
"['jw', 'houston']",8.25,16
"['jw', 'huston']",7.4,5
"['jw', 'johnson']",7.75,4
"['jw', 'loewen']",8.242424242424242,33
"['k', 'abe']",7.4,5
"['k', 'abel']",8.0,4
"['k', 'ablow']",7.592592592592593,27
"['k', 'adams']",8.0,4
"['k', 'addonizio']",8.166666666666666,6
"['k', 'adie']",8.0,4
"['k', 'allenbaugh']",7.068965517241379,29
"['k', 'allertwybranietz']",8.75,4
"['k', 'amber']",8.083333333333334,12
"['k', 'amis']",7.0,8
"['k', 'anders']",7.117647058823529,17
"['k', 'anderson']",8.0,7
"['k', 'applegate']",7.884615384615385,26
"['k', 'armstrong']",8.090909090909092,44
"['k', 'arthur']",6.2,5
"['k', 'atkinson']",7.606060606060606,66
"['k', 'aucoin']",9.272727272727273,11
"['k', 'baker']",7.416666666666667,12
"['k', 'bakis']",7.076923076923077,13
"['k', 'bender']",8.75,4
"['k', 'blanchard']",6.75,8
"['k', 'bolonik']",7.5,4
"['k', 'bosnak']",8.105263157894736,19
"['k', 'brichoux']",7.2727272727272725,11
"['k', 'bridges']",8.75,8
"['k', 'britain']",7.625,8
"['k', 'cambor']",8.5,6
"['k', 'cann']",7.8,5
"['k', 'carlson']",6.857142857142857,7
"['k', 'chopin']",7.723076923076923,65
"['k', 'chorao']",9.0,4
"['k', 'christensen']",7.0,14
"['k', 'clinton']",7.75,4
"['k', 'cook']",8.2,5
"['k', 'coscarelli']",8.0,4
"['k', 'crossleyholland']",8.285714285714286,7
"['k', 'crowley']",6.5,4
"['k', 'cushman']",7.9361702127659575,47
"['k', 'dalkey']",7.75,4
"['k', 'davenport']",7.75,4
"['k', 'david']",8.25,4
"['k', 'davis']",7.833333333333333,6
"['k', 'deauxville']",7.625,8
"['k', 'demarco']",7.0,16
"['k', 'denosky']",8.25,4
"['k', 'dicamillo']",8.647058823529411,17
"['k', 'dobie']",6.666666666666667,6
"['k', 'douglas']",7.8,5
"['k', 'dunn']",8.11320754716981,53
"['k', 'duve']",6.363636363636363,11
"['k', 'ekman']",6.75,4
"['k', 'elliott']",8.28125,32
"['k', 'ferguson']",8.4,5
"['k', 'fforde']",7.444444444444445,9
"['k', 'follett']",7.57429718875502,498
"['k', 'forsyth']",6.8,5
"['k', 'freiberg']",8.142857142857142,7
"['k', 'friedman']",7.0285714285714285,35
"['k', 'gabriel']",8.0,4
"['k', 'gallmann']",7.333333333333333,12
"['k', 'gardner']",7.222222222222222,9
"['k', 'gibbons']",7.331730769230769,208
"['k', 'gibran']",9.0,21
"['k', 'givens']",7.8,5
"['k', 'goldring']",5.714285714285714,7
"['k', 'graham']",6.709677419354839,31
"['k', 'grahame']",8.518518518518519,27
"['k', 'grammer']",6.444444444444445,9
"['k', 'grayson']",7.6,5
"['k', 'gregory']",7.428571428571429,21
"['k', 'grenville']",7.0,7
"['k', 'grimwood']",8.736842105263158,19
"['k', 'gunn']",6.666666666666667,6
"['k', 'hall']",7.1,10
"['k', 'hancock']",8.555555555555555,9
"['k', 'hannah']",7.621428571428571,140
"['k', 'harbaugh']",7.5,6
"['k', 'hardy']",8.458333333333334,24
"['k', 'harper']",7.6571428571428575,35
"['k', 'harrison']",7.586956521739131,46
"['k', 'harte']",7.625,8
"['k', 'hartman']",9.5,4
"['k', 'haruf']",7.71,100
"['k', 'harvey']",7.818181818181818,11
"['k', 'hawkins']",8.1,10
"['k', 'hawks']",5.25,4
"['k', 'hepburn']",7.846153846153846,26
"['k', 'hepinstall']",7.672413793103448,58
"['k', 'hesse']",7.866666666666666,30
"['k', 'hoketsu']",8.5,4
"['k', 'holm']",9.4,5
"['k', 'hooper']",7.51063829787234,188
"['k', 'horsley']",7.75,4
"['k', 'hosseini']",9.272727272727273,11
"['k', 'hulme']",7.7368421052631575,19
"['k', 'ishiguro']",7.370786516853933,89
"['k', 'izzo']",6.25,8
"['k', 'jackson']",7.9,10
"['k', 'james']",8.0,4
"['k', 'jamesenger']",9.0,4
"['k', 'johnson']",5.75,4
"['k', 'kay']",8.25,4
"['k', 'kelley']",7.0,13
"['k', 'kelly']",7.25,4
"['k', 'kenison']",7.416666666666667,12
"['k', 'kerr']",7.4,15
"['k', 'kesey']",8.294871794871796,78
"['k', 'keyes']",7.2,5
"['k', 'kijewski']",7.178571428571429,28
"['k', 'kingsbury']",9.25,4
"['k', 'kingsley']",6.75,4
"['k', 'kingston']",8.3,20
"['k', 'kirberger']",7.5,10
"['k', 'klise']",8.5,4
"['k', 'koen']",7.0,7
"['k', 'kurtz']",7.879310344827586,58
"['k', 'lange']",8.0,4
"['k', 'lasky']",7.833333333333333,18
"['k', 'lasn']",7.947368421052632,19
"['k', 'leebow']",7.5,4
"['k', 'lette']",6.305555555555555,36
"['k', 'link']",7.714285714285714,7
"['k', 'lowachee']",8.090909090909092,11
"['k', 'lyons']",6.75,4
"['k', 'macalister']",8.085106382978724,47
"['k', 'macgregor']",8.545454545454545,22
